06/04/2013 07:02:27 PM [INFO    ]: Loading includes/robot_standard.pop
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[3]/Randomchoice/TFBot[9]/Template:  Node duplicates value 'Giant Rapid Fire Demoman', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[3]/Randomchoice/TFBot[9]/Template:  Node duplicates value 'Expert', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[3]/Randomchoice/TFBot[9]/Template:  Node duplicates value '3000', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[3]/Randomchoice/TFBot[9]/Template:  Node duplicates value 'PrimaryOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[4]/RandomChoice/TFBot[8]/Template:  Node duplicates value 'Soldier', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[4]/RandomChoice/TFBot[8]/Template:  Node duplicates value 'Giant Charged Soldier', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[4]/RandomChoice/TFBot[8]/Template:  Node duplicates value 'Normal', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[4]/RandomChoice/TFBot[8]/Template:  Node duplicates value 'The Original', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[4]/RandomChoice/TFBot[8]/Template:  Node duplicates value 'PrimaryOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[4]/RandomChoice/TFBot[8]/Template:  Node duplicates value <keyvalues.keyvalues.KeyValues object at 0x0000000002A190B8>, removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[5]/RandomChoice/TFBot[10]/Template:  Node duplicates value 'Heavyweapons', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[5]/RandomChoice/TFBot[10]/Template:  Node duplicates value 'Giant Heavy', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[5]/RandomChoice/TFBot[10]/Template:  Node duplicates value 'Expert', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[5]/RandomChoice/TFBot[10]/Template:  Node duplicates value 'PrimaryOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[5]/RandomChoice/TFBot[10]/Template:  Node duplicates value <keyvalues.keyvalues.KeyValues object at 0x0000000002A132B0>, removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[6]/Randomchoice/TFBot[1]/Template:  Node duplicates value 'Medic', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[6]/Randomchoice/TFBot[1]/Template:  Node duplicates value 'Uber Medic', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[6]/Randomchoice/TFBot[1]/Template:  Node duplicates value 'SpawnWithFullCharge', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[6]/Randomchoice/TFBot[7]/Template:  Node duplicates value 'Medic', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[6]/Randomchoice/TFBot[7]/Template:  Node duplicates value 'Giant Medic', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[17]/WaveSpawn[6]/Randomchoice/TFBot[7]/Template:  Node duplicates value 'SecondaryOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[19]/WaveSpawn/RandomChoice/TFBot[11]/Template:  Node duplicates value 'Scout', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[19]/WaveSpawn/RandomChoice/TFBot[11]/Template:  Node duplicates value 'Super Scout', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[19]/WaveSpawn/RandomChoice/TFBot[11]/Template:  Node duplicates value 'Easy', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[19]/WaveSpawn/RandomChoice/TFBot[11]/Template:  Node duplicates value ['Bonk Boy', 'The Holy Mackerel'], removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[19]/WaveSpawn/RandomChoice/TFBot[11]/Template:  Node duplicates value 'MeleeOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[19]/WaveSpawn/RandomChoice/TFBot[11]/Template:  Node duplicates value <keyvalues.keyvalues.KeyValues object at 0x0000000002A13828>, removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[24]/WaveSpawn/Randomchoice/TFBot[1]/Template:  Node duplicates value 'Medic', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[24]/WaveSpawn/Randomchoice/TFBot[1]/Template:  Node duplicates value 'Uber Medic', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[24]/WaveSpawn/Randomchoice/TFBot[1]/Template:  Node duplicates value 'SpawnWithFullCharge', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[24]/WaveSpawn/Randomchoice/TFBot[7]/Template:  Node duplicates value 'Medic', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[24]/WaveSpawn/Randomchoice/TFBot[7]/Template:  Node duplicates value 'Giant Medic', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[24]/WaveSpawn/Randomchoice/TFBot[7]/Template:  Node duplicates value 'SecondaryOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[26]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value 'Pyro', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[26]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value 'Giant Pyro', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[26]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value 'Expert', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[26]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value '3000', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[26]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value 'PrimaryOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[26]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value <keyvalues.keyvalues.KeyValues object at 0x0000000002A05DD8>, removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[27]/WaveSpawn/Randomchoice/TFBot[10]/Template:  Node duplicates value 'Heavyweapons', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[27]/WaveSpawn/Randomchoice/TFBot[10]/Template:  Node duplicates value 'Giant Heavy', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[27]/WaveSpawn/Randomchoice/TFBot[10]/Template:  Node duplicates value 'Expert', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[27]/WaveSpawn/Randomchoice/TFBot[10]/Template:  Node duplicates value 'PrimaryOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[27]/WaveSpawn/Randomchoice/TFBot[10]/Template:  Node duplicates value <keyvalues.keyvalues.KeyValues object at 0x0000000002A132B0>, removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[28]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value 'Demoman', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[28]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value 'Giant Rapid Fire Demoman', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[28]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value 'Expert', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[28]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value '3000', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[28]/WaveSpawn/Randomchoice/TFBot[9]/Template:  Node duplicates value 'PrimaryOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[29]/WaveSpawn[0]/Randomchoice/TFBot[8]/Template:  Node duplicates value 'Soldier', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[29]/WaveSpawn[0]/Randomchoice/TFBot[8]/Template:  Node duplicates value 'Giant Charged Soldier', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[29]/WaveSpawn[0]/Randomchoice/TFBot[8]/Template:  Node duplicates value 'Normal', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[29]/WaveSpawn[0]/Randomchoice/TFBot[8]/Template:  Node duplicates value 'The Original', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[29]/WaveSpawn[0]/Randomchoice/TFBot[8]/Template:  Node duplicates value 'PrimaryOnly', removing.
06/04/2013 07:02:28 PM [WARNING ]: mvm_coaltown_30wave.pop > WaveSchedule/Wave[29]/WaveSpawn[0]/Randomchoice/TFBot[8]/Template:  Node duplicates value <keyvalues.keyvalues.KeyValues object at 0x0000000002A190B8>, removing.
06/04/2013 07:02:28 PM [INFO    ]: Finished scanning: 0 warnings, 0 errors.
06/04/2013 07:02:28 PM [INFO    ]: Used templates: 16
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Heavyweapons: Used 1 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Medic_SlowRecharge: Used 11 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Soldier_Spammer: Used 1 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Pyro: Used 4 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_NINJA_SPY: Used 2 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Medic_QuickUber: Used 3 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Scout_Fast: Used 4 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Medic_QuickFix: Used 5 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Soldier_Crit: Used 4 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Demo_RapidFire: Used 4 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Medic: Used 3 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Heavyweapons_Natascha: Used 5 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Pyro_Flare_Spammer: Used 1 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Scout: Used 1 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_Giant_Heavyweapons_Deflector: Used 1 times.
06/04/2013 07:02:28 PM [INFO    ]: Template T_TFBot_SentryBuster: Used 1 times.
06/04/2013 07:02:28 PM [INFO    ]: Saving to PARSED_TEMPLATES.pop...
06/04/2013 07:02:28 PM [INFO    ]: Saved 59 templates to PARSED_TEMPLATES.pop.
06/04/2013 07:02:28 PM [INFO    ]: Saving to mvm_coaltown_30wave.pop.new...
06/04/2013 07:02:28 PM [INFO    ]: Saved 16 templates to mvm_coaltown_30wave.pop.new (43 skipped).
